id,funcion_principal,subcategoria,establecimiento,funcion_secundaria,programacion,sucursal,sala,direccion,calle,altura,barrio,comuna,latitud,longitud,telefono,mail,web,facebook,twitter,instagram,camara_1,camara_2,redes,punto_de_cultura,otras_redes,capacidad_total,codigo_postal,codigo_postal_argentino
2866,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA - SERVICIO DE HIDROGRAFIA NAVAL,,,,,"MONTES DE OCA, MANUEL AV. 2124","MONTES DE OCA, MANUEL AV.",2124,BARRACAS,COMUNA 04,-34.6513693555935,-58.371324760134,(011) 4301-0061-67 / 4303-2240,"SHN@HIDRO.GOV.AR, BIBLIOTECASIHN@HIDRO.SIHN.COM",HTTP://WWW.HIDRO.GOV.AR,,,,ASFIS-REDIPES,,,,,,1270,C1270ABV
2867,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,SISTEMA DE BIBLIOTECAS VANEDUC - UAI,,,,,"MONTES DE OCA, MANUEL AV. 745","MONTES DE OCA, MANUEL AV.",745,BARRACAS,COMUNA 04,-34.6367154270298,-58.3750534433974,4301-5323/5240/5248 FAX: 4301-5248,"BIBLIOTECA@VANEDUC.EDU.AR, SOTO@VANEDUC.EDU.AR",BIBLIOTECA.VANEDUC.EDU.AR,,,,AMICUS,BIBLIOMED,UNIRED,,,,1270,C1270AAH
73,BAR,CULTURAL,CAFE AVENIDA,,,,,PERON. EVA AV.,PERON. EVA AV.,nan,PARQUE AVELLANEDA,COMUNA 09,-34.652841200000005,-58.473256799999994,,,,,,,,,,,,,,
75,BAR,CULTURAL,LA POPULAR,,,,,PERON. EVA AV. 4246,PERON. EVA AV.,4246,PARQUE AVELLANEDA,COMUNA 09,-34.652217699306995,-58.4724595312434,,,,,,,,,,,,,1407,C1407HUT
74,BAR,CULTURAL,LA LAGUNA,,,,,PERON. EVA AV.,PERON. EVA AV.,nan,PARQUE AVELLANEDA,COMUNA 09,-34.648379999999996,-58.4687546,,,,,,,,,,,,,,
98,BAR,MILONGA Y/O TANGUERIA,SOCIEDAD DE FOMENTO MARIANO ACOSTA - MILONGA LA TIERRITA,,,,,ACOSTA. MARIANO 1544,ACOSTA. MARIANO,1544,PARQUE AVELLANEDA,COMUNA 09,-34.6472999,-58.4653754,4612-4412,,,,,,,,,,,,1407,C1407KCF
1283,ESPACIO ESCENICO,SALA DE TEATRO,ESTUDIO DE TEATRO LAFERRERE SE ARTAUD,ESPACIO DE FORMACION,,,,LAFERRERE. GREGORIO DE 3949,LAFERRERE. GREGORIO DE,3949,PARQUE AVELLANEDA,COMUNA 09,-34.6458109,-58.4730949,4671-9655,LAFERRERESEARTAUD@GMAIL.COM,WWW.LAFERRERESEARTAUD.BLOGSPOT.COM,https://www.facebook.com/groups/laferrereseartaud/,,,,,,,,,1407,C1407HQG
50,BAR,CULTURAL,TRES AVENIDAS,,,,,DIRECTORIO AV. 4302,DIRECTORIO AV.,4302,PARQUE AVELLANEDA,COMUNA 09,-34.6455911004808,-58.484808052534,,,,,,,,,,,,,1407,C1407HGQ
2538,BIBLIOTECA,POPULAR,BIBLIOTECA POPULAR BERNARDINO RIVADAVIA,,,,,DIRECTORIO AV. 4750,DIRECTORIO AV.,4750,PARQUE AVELLANEDA,COMUNA 09,-34.6489200946857,-58.4886362346887,,BIBLIOTECABRIVADAVIA@YAHOO.COM.AR,,,,,CONABIP,,,,,,1407,C1407HGU
2654,BIBLIOTECA,ARTISTICA,BIBLIOTECA - ESCUELA DE BELLAS ARTES ROGELIO YRURTIA,,,,,"ALBERDI, JUAN BAUTISTA AV. 4754","ALBERDI, JUAN BAUTISTA AV.",4754,PARQUE AVELLANEDA,COMUNA 09,-34.6438708936837,-58.493000181549704,4683-5185,BIBLIOTECAYRURTIA@GMAIL.COM,http://esearogelioyrurtia.edu.ar/biblioteca/,,,,SECUNBIB,,,,,,1407,C1407HAO
2837,BIBLIOTECA,POPULAR,BIBLIOTECA POPULAR JUAN B. REBAGLIATI,,,,,LA FACULTAD 1772,LA FACULTAD,1772,PARQUE AVELLANEDA,COMUNA 09,-34.6518933655905,-58.4729253536325,,BIBLIOTECAREBAGLIATI@YAHOO.COM.AR,,,,,CONABIP,,,,,,1407,C1407JHH
3070,ESPACIO DE FORMACION,,"ESCUELA DE BELLAS ARTES DE N13 ""ROGELIO YRURTIA"" BACHILLER",,,,,ALBERDI. JUAN BAUTISTA AV. 4754,ALBERDI. JUAN BAUTISTA AV.,4754,PARQUE AVELLANEDA,COMUNA 09,-34.6438665,-58.4929993,4683-5185,,,,,,,,,,,,1407,C1407HAO
3084,ESPACIO DE FORMACION,,"INSTITUTO SUPERIOR DE FORMACION ARTISTICA DE ARTES VISUALES ""ROGELIO YRURTIA""",,,,,ALBERDI. JUAN BAUTISTA AV. 4754,ALBERDI. JUAN BAUTISTA AV.,4754,PARQUE AVELLANEDA,COMUNA 09,-34.6438665,-58.4929993,4613-1232,ISFAROGELIOYRURTIA@GMAIL.COM,,,,,,,,,,,1407,C1407HAO
262,CALESITA,,CALESITA DE PARQUE AVELLANEDA,,,,,DIRECTORIO AV.,DIRECTORIO AV.,nan,PARQUE AVELLANEDA,COMUNA 09,-34.642848973422,-58.4808684516045,,,,,,,,,,,,,,
1497,ESPACIO FERIAL,MANUALISTAS,PARQUE AVELLANEDA,,,,,Av. Lacarra y Av. Directorio,Av. Lacarra y Av. Directorio,nan,PARQUE AVELLANEDA,COMUNA 09,-34.6414630437838,-58.480033982838,,,,,,,,,,,,,,
452,CENTRO CULTURAL,,ESPACIO CULTURAL CHACRA DE LOS REMEDIOS,,SI,,,DIRECTORIO AV. Y LACARRA,DIRECTORIO AV.,nan,PARQUE AVELLANEDA,COMUNA 09,-34.6412976,-58.4799277,4636-0754 / 4672-1780,CHACRADELOSREMEDIOS@GMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/CULTURA/PROMOCION/ESPACIOSCULTURALES/REMEDIOS,,,,,,,,,,,
1011,ESPACIO DE FORMACION,,INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN,,,COLLIVADINO,,COLLIVADINO. PIO 436,COLLIVADINO. PIO,470,PARQUE AVELLANEDA,COMUNA 09,-34.6404874,-58.4835468,,IVARTE@BUENOSAIRES.GOB.AR,HTTP://WWW.BUENOSAIRES.GOV.AR/AREAS/CULTURA/DG_ENS_ART/LABARDEN.PHP,,,,,,,,,,1407,C1407JOB
2789,BIBLIOTECA,POPULAR,BIBLIOTECA POPULAR CARLOS VEGA BELGRANO,,,,,GARZON EUGENIO GENERAL 3780,GARZON EUGENIO GENERAL,3780,PARQUE AVELLANEDA,COMUNA 09,-34.6416236750984,-58.47447433269689,,BIBVEGABELGRANO@YAHOO.COM.AR,,,,,CONABIP,,,,,,1407,C1407HLF
2761,BIBLIOTECA,POPULAR,BIBLIOTECA POPULAR MANUEL UGARTE,,,,,BARCO CENTENERA DEL 1359,BARCO CENTENERA DEL,1359,PARQUE CHACABUCO,COMUNA 07,-34.6350512201847,-58.434879661246796,,,,,,,CONABIP,,,,,,1424,C1424ANA
2758,BIBLIOTECA,DGLB-GCBA,BIBLIOTECA ESTANISLAO DEL CAMPO,,,,,DE LAS ARTES 1210,DE LAS ARTES,1210,PARQUE CHACABUCO,COMUNA 07,-34.6340561123828,-58.4383369430935,4926-0161,BIBLIOTECA_DELCAMPO@BUENOSAIRES.GOB.AR,https://www.buenosaires.gob.ar/cultura/bibliotecas,https://www.facebook.com/bibliotecasba/,,https://www.instagram.com/bibliotecasba/,,,,,,,1424,C1424BCH
2653,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,CENTRO DE DOCUMENTACION MOVIMIENTO ECUMENICO POR LOS DERECHOS HUMANOS,,,,,"MORENO, JOSE MARIA AV. 873","MORENO, JOSE MARIA AV.",873,PARQUE CHACABUCO,COMUNA 07,-34.628882129687,-58.4336998324951,(011) 4922-5101,CDOC@MEDH.WAMANI.APC.ORG,,,,,,,,,,,1424,C1424AAI
2652,BIBLIOTECA,SINDICAL,BIBLIOTECA SINDICAL EVA PERON,,,,,"MORENO, JOSE MARIA AV. 1222","MORENO, JOSE MARIA AV.",1222,PARQUE CHACABUCO,COMUNA 07,-34.6328153723348,-58.4327934030684,?4924-1322,HTTP://WWW.CAMIONEROS-BA.ORG.AR/INDEX.PHP/COMPONENT/MAILTO/?TMPL=COMPONENT&TEMPLATE=JA_FUBIX&LINK=36594B2CEDEFAFBBBFC65485C4739C2DE3FD576E,HTTP://WWW.CAMIONEROS-BA.ORG.AR/INDEX.PHP/SECRETARIAS/318-BIBLIOTECA-SINDICAL-EVA-PERON,,,,,,,,,,1424,C1424AAZ
1813,LIBRERIA,,SBS LIBRERIA INTERNACIONAL,,,PARQUE CHACABUCO,,"DIAZ, AVELINO 533","DIAZ, AVELINO",533,PARQUE CHACABUCO,COMUNA 07,-34.6353643,-58.428130700000004,,,,,,,,,,,,,1424,C1424CUE
1509,ESPACIO FERIAL,MANUALISTAS,PARQUE CHACABUCO,,,,,Emilio Mitre y Av. Asamblea,Emilio Mitre y Av. Asamblea,nan,PARQUE CHACABUCO,COMUNA 07,-34.6352545588031,-58.438858435353005,,,,,,,,,,,,,,
477,CENTRO CULTURAL,,ESPACIO SUEÑOS,,,,,LA PLATA AV. 1255,LA PLATA AV.,1255,PARQUE CHACABUCO,COMUNA 07,-34.6299315482167,-58.426191581324396,,CONTACTO@ESPACIOSUENIOS.COM,WWW.ESPACIOSUENIOS.COM,,,,,,,,,,1250,C1250AAC
298,CENTRO CULTURAL,,921 CASA CULTURAL,ESPACIO DE FORMACION,,,,San José de Calasanz 921,SAN JOSE DE CALASANZ,921,PARQUE CHACABUCO,COMUNA 07,-34.6301512801413,-58.4368577171702,,921.CASACULTURAL@GMAIL.COM,,https://www.facebook.com/921CasaCultural/,,https://www.instagram.com/921.casacultural/,,,,,,,1424,C1424AHS
954,ESPACIO DE EXHIBICION,MUSEO,MUSEO DEL INMIGRANTE ITALIANO,,,,,PROVINCIAS UNIDAS 363,PROVINCIAS UNIDAS,363,PARQUE CHACABUCO,COMUNA 07,-34.6340565854482,-58.4300034265365,,MUSEOINMIGRANTEITALIANO@GMAIL.COM,http://museoinmigranteitaliano.com.ar/,https://www.facebook.com/museoinmigrante.italiano.1,,,,,,,,,1424,C1424CRA
84,BAR,CULTURAL,BAR EL MODELO,,,,,SANTANDER 487,SANTANDER,487,PARQUE CHACABUCO,COMUNA 07,-34.6340604,-58.427627,,,,,,,,,,,,,1424,C1424CSC
142,BAR,MILONGA Y/O TANGUERIA,CLUB CRISOL UNIDOS - MILONGA SARAZA TANGO,,,,,SARAZA 951,SARAZA,951,PARQUE CHACABUCO,COMUNA 07,-34.637960299999996,-58.431298600000005,4925-5830,,,,,,,,,,,,1424,C1424CWK
980,ESPACIO DE FORMACION,CENTRO CULTURAL DEL PCB,CENTRO CULTURAL ARTES DE PARQUE CHACABUCO,,SI,,,CACHIMAYO 1657,CACHIMAYO,1657,PARQUE CHACABUCO,COMUNA 07,-34.638304,-58.4361407,4921-5445,ARTES.CENTROCULTURAL@GMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,,,,,,,,,,1424,C1424ARS
294,CALESITA,,LA CALESITA DE TATIN DEL PQUE. CHACABUCO,,,,,ASAMBLEA AV.,ASAMBLEA AV.,nan,PARQUE CHACABUCO,COMUNA 07,-34.6360701408244,-58.4439841147835,,,,,,,,,,,,,,
1014,ESPACIO DE FORMACION,,INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN,,,CURAPALIGUE,,CURAPALIGUE AV. 1026,CURAPALIGUE AV.,1026,PARQUE CHACABUCO,COMUNA 07,-34.6350645,-58.447080799999995,4922-9621,IVARTE@BUENOSAIRES.GOB.AR,HTTP://WWW.BUENOSAIRES.GOV.AR/AREAS/CULTURA/DG_ENS_ART/LABARDEN.PHP,,,,,,,,,,1406,C1406DAX
356,CENTRO CULTURAL,,CENTRO CULTURAL ADAN BUENOS AIRES,ESPACIO ESCENICO,SI,PERON,,PERON. EVA AV. 1400,PERON. EVA AV.,1400,PARQUE CHACABUCO,COMUNA 07,-34.632870727785395,-58.4447121930169,4925-3184,,,WWW.FACEBOOK.COM/ESPACIO-CULTURAL-ADAN-BUENOSAYRES-1497640640499732/,,,,,,,,,1406,C1406HMO
456,CENTRO CULTURAL,,ESPACIO CULTURAL DINAMO,ESPACIO DE FORMACION,,FERNANDEZ MORENO. BALDOMERO,,FERNANDEZ MORENO. BALDOMERO 1565,FERNANDEZ MORENO. BALDOMERO,1565,PARQUE CHACABUCO,COMUNA 07,-34.6328174,-58.4477471,,DAVIDPROTTE@HOTMAIL.COM,WWW.CULTURALDINAMO.BLOGSPOT.COM.AR,WWW.FACEBOOK.COM/ESPACIOCULTURALDINAMO/,,,MECA,,,,,,1406,C1406HHI
2123,MONUMENTOS Y LUGARES HISTORICOS,,PACARA (ARBOL) EN EL PARQUE CHACABUCO,,,,,FERNANDEZ MORENO. BALDOMERO 1299,FERNANDEZ MORENO. BALDOMERO,1299,PARQUE CHACABUCO,COMUNA 07,-34.63194,-58.445,,,,,,,,,,,,,1406,C1406HHC
1016,ESPACIO DE FORMACION,,ESTUDIO URBANO,,SI,,,CURAPALIGUE 585,CURAPALIGUE,585,PARQUE CHACABUCO,COMUNA 07,-34.6314352776462,-58.4512528267101,4633-9197 / 4634-2175,ESTUDIOURBANO@BUENOSAIRES.GOB.AR,WWW.BUENOSAIRES.GOV.AR/AREAS/CULTURA/DG_MUSICA/ESTUDIO_URBANO.PHP,,,,,,,,,,1406,C1406DAF
2537,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA ASOCIACION ARGENTINA DE ORTOPEDIA FUNCIONAL DE LOS MAXILARES,,,,,DIRECTORIO AV. 1824,DIRECTORIO AV.,1824,PARQUE CHACABUCO,COMUNA 07,-34.6313018981841,-58.4534785099572,4632-8138,BIBLIOTECA@AAOFM.ORG.AR,WWW.AAOFM.ORG.AR,,,,,,,,,,1406,C1406GZU
2629,BIBLIOTECA,ESCOLAR,BIBLIOTECA - INSTITUTO DE EDUCACION FISICA N°  2 PROF. FEDERICO DICKENS,,,,,CURAPALIGUE AV. 1150,CURAPALIGUE AV.,1150,PARQUE CHACABUCO,COMUNA 07,-34.6357573972754,-58.446580411035995,4921-4644,ELISAMILANO@YAHOO.COM.AR MARILASUAREZ@YAHOO.COM.AR,HTTP://ISEF2.CABA.INFD.EDU.AR/SITIO/,,,,COMENIUS,,,,,,1406,C1406DAY
320,CENTRO CULTURAL,,BEETHOVEN CAFE BAR,CLUB DE MUSICA,,,,DIRECTORIO AV. 964,DIRECTORIO AV.,964,PARQUE CHACABUCO,COMUNA 07,-34.629120383547104,-58.4408566695589,2089-5384 / 4159-0759 / 4923-1539,BEETHOVENCAFE@OUTLOOK.COM,,,,,,,,,,,1424,C1424CIW
2674,BIBLIOTECA,POPULAR,BIBLIOTECA POPULAR DR. ANTONIO SAENZ,,,,,SAENZ AV. 871,SAENZ AV.,871,NUEVA POMPEYA,COMUNA 04,-34.6503533296896,-58.4164730710708,,,,,,,CONABIP,,,,,,1437,C1437DOA
1905,LIBRERIA,,BECA,,,,,"LEBENSOHN, MOISES 914","LEBENSOHN, MOISES",914,NUEVA POMPEYA,COMUNA 04,-34.653109547317904,-58.416946227100894,,,,,,,,,,,,,1437,C1437GAB
1649,LIBRERIA,,LA RED DEL LIBRO,,,,,"RAMIREZ, CARLOS M. 1124","RAMIREZ, CARLOS M.",1124,NUEVA POMPEYA,COMUNA 04,-34.6506858907182,-58.42077353255711,,,,,,,,,,,,,1437,C1437FMF
1454,BAR,MILONGA Y/O TANGUERIA,BAR EL CHINO,,,,,BEAZLEY 3566,BEAZLEY,3566,NUEVA POMPEYA,COMUNA 04,-34.653142115665105,-58.409911251503,,,,,,,,,,,,,1437,C1437HQB
1010,ESPACIO DE FORMACION,,CASA DEL NIÑO Y EL ADOLESCENTE,,,,,JANER. ANA MARIA,JANER. ANA MARIA,1889,NUEVA POMPEYA,COMUNA 04,-34.6465708534866,-58.4344395319832,4919-2842,,WWW.ELBLOGDELASCASAS.BLOGSPOT.COM,,,,,,,,,,1437,C1437HGA
637,DISQUERIA,,CASA ROBIMAR,,,,,SAENZ AV. 61,SAENZ AV.,61,NUEVA POMPEYA,COMUNA 04,-34.639825200000004,-58.41620379999999,4919-2426,,,,,,,,,,,,1437,C1437DNA
365,CENTRO CULTURAL,,CENTRO CULTURAL CHILAVERT RECUPERA,"ESPACIO ESCENICO, ESPACIO DE FORMACION",,,,CHILAVERT. MARTINIANO. CORONEL 1136,CHILAVERT. MARTINIANO. CORONEL,1136,NUEVA POMPEYA,COMUNA 04,-34.6420888242015,-58.424353597164895,4572-9565,GRUPODETEATROCOMUNITARIODEPOMPEYA@YAHOO.COM.AR,WWW.GRUPOTEATROPOMPEYA.COM.AR,https://www.facebook.com/Centro-Cultural-Chilavert-Recupera-245603082484736/?ref=page_internal,,,,,,,,,1437,C1437HBD
26,BAR,CULTURAL,MAILIN,,,,,CHICLANA AV. 4258,CHICLANA AV.,4258,NUEVA POMPEYA,COMUNA 04,-34.642654143587606,-58.4224525749481,,,,,,,,,,,,,1437,C1437JMQ
979,ESPACIO DE FORMACION,CENTRO CULTURAL DEL PCB,CENTRO CULTURAL DEL BAJO FLORES,,SI,,,RIESTRA AV. 1650,RIESTRA AV.,1650,NUEVA POMPEYA,COMUNA 04,-34.6453852,-58.432801899999994,4921-7731,CCDELBAJOFLORES@HOTMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,,,,,,,,,,1437,C1437HIS
493,CENTRO CULTURAL,,GRUPO DE TEATRO COMUNITARIO DE POMPEYA,ESPACIO DE FORMACION,SI,,,CHILAVERT 1136,CHILAVERT,1136,NUEVA POMPEYA,COMUNA 04,-34.650623100000004,-58.423202,15 5403 8044,GTCPOMPEYA@GMAIL.COM,WWW.GTCPOMPEYA.BLOGSPOT.COM,,@TCPOMPEYA,,,,Red Nacional de Teatro Comunitario,SI,,,1437,C1437HBD
845,ESPACIO DE EXHIBICION,MUSEO,MUSEO MANOBLANCA,,,,,TABARE 1371,TABARE,1371,NUEVA POMPEYA,COMUNA 04,-34.650997499999995,-58.423665899999996,4918-9448,MANOBLANCA@CIUDAD.COM.AR,,,,,,,,,,,1437,C1437FHG
243,BAR,NOTABLE,EL BUZON,,,,,ESQUIU 1393,ESQUIU,1393,NUEVA POMPEYA,COMUNA 04,-34.6511615789588,-58.4234016365508,4918-4358,,,https://www.facebook.com/elBarNotableElBuzon/,,,,,,,,,1437,C1437JPI
289,CALESITA,,CALESITA PEDRITO DE LA PLAZA POMPEYA,,,,,TRAFUL,TRAFUL,nan,NUEVA POMPEYA,COMUNA 04,-34.652119634668104,-58.416076666602706,,,,,,,,,,,,,,
975,ESPACIO DE FORMACION,CENTRO CULTURAL DEL PCB,CENTRO CULTURAL HOMERO MANZI,,SI,,,TILCARA 3365,TILCARA,3365,NUEVA POMPEYA,COMUNA 04,-34.6547417,-58.4204081,4918-7654,CCHOMEROMANZI@HOTMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,,,,,,,,,,1437,C1437CYK
81,BAR,CULTURAL,BAHIA,,,,,SAENZ AV. 1455,SAENZ AV.,1455,NUEVA POMPEYA,COMUNA 04,-34.658227320471894,-58.4170401376548,,,,,,,,,,,,,1437,C1437DOG
557,CENTRO CULTURAL,,POLO BANDONEON,,,,,SAENZ AV. 1480,SAENZ AV.,1480,NUEVA POMPEYA,COMUNA 04,-34.658233215777,-58.4160565676346,,,,,,,,,,,,,1437,C1437DOT
28,BAR,CULTURAL,LE PAYSAGE,,,,,COBO AV. 1102,COBO AV.,1102,NUEVA POMPEYA,COMUNA 04,-34.6415845797726,-58.43127205318729,,,,,,,,,,,,,1424,C1424DET
963,ESPACIO DE EXHIBICION,MUSEO,MUSEO PORTEÑO LO DE GUSTAVO DEL CAMPO A LA CIUDAD,,,,,CORRALES 1862,CORRALES,1862,NUEVA POMPEYA,COMUNA 04,-34.6536314550903,-58.4283778517441,15-4472-0991,,,,,,,,,,,,1437,C1437GLP
3040,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA MY EUGENIO AVELINO PADORNO,,,,,"VEGA, VENTURA DE LA 3697","VEGA, VENTURA DE LA",3697,NUEVA POMPEYA,COMUNA 04,-34.6529787771089,-58.411910059055394,"5168-7100, 4911-6011",HOSPITAL.AERONAUTICO@ROCHE.COM.AR,,,,,REBIFA,,,,,,,
2609,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,CENTRO DE DOCUMENTACION ING. ALDO MENNELLA,,,,,"ALCORTA, AMANCIO AV. 3000","ALCORTA, AMANCIO AV.",3000,NUEVA POMPEYA,COMUNA 04,-34.6475411633569,-58.403117994404795,011 4912-0017 / 21 ? 011 4912-6912 / 6,"BIBLIOTECA@CEAMSE.GOV.AR, AALVAREZ@CEAMSE.GOV.AR, BIBLIOTECACEAMSE@GMAIL.COM",WWW.CEAMSE.GOV.AR/ABRE-HOME.HTML,,,,REPIDISCA AR,,,,,,1437,C1437HTR
1741,LIBRERIA,,EL BANQUETE. SUCURSAL CABILDO.,,,,,CABILDO AV. 1107,CABILDO AV.,1107,PALERMO,COMUNA 14,-34.568735867283394,-58.447089293091295,4788-0158,libreriaelbanquete@hotmail.com,https://www.facebook.com/ElBanqueteLibros/,,,,,,,,,,1426,C1426AAL
1883,LIBRERIA,,LAS MIL Y UNA HOJAS,,,LACROZE,,"LACROZE, FEDERICO AV. 2219","LACROZE, FEDERICO AV.",2219,PALERMO,COMUNA 14,-34.568093100000006,-58.4431816,,,,,,,,,,,,,1426,C1426CPH
765,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA LAURA HABER,,,,,O'HIGGINS 1361,O'HIGGINS,1361,PALERMO,COMUNA 14,-34.5667515383783,-58.44696299468799,4784-2426 / 4786-5814,LAURAHABER@FIBERTEL.COM.AR,WWW.LAURAHABER.COM.AR,https://www.facebook.com/pages/Laura-Haber/353056028662400,,@galeria.laurahaber,,,,,,,1426,C1426BHA
871,ESPACIO DE EXHIBICION,MUSEO,MUSEO DEL HOMBRE,,,,,3 DE FEBRERO 1370,3 DE FEBRERO,1370,PALERMO,COMUNA 14,-34.5662879,-58.4461498,4782-7251 / 4783-6554,CONSULTAS@INAPL.GOB.AR,WWW.INAPL.GOB.AR,,,,,,,,,,1426,C1426BJN
2462,BIBLIOTECA,HISTORICA,BIBLIOTECA Y CENTRO DE DOCUMENTACION JUAN ANTONIO CARRIZO,,,,,3 DE FEBRERO 1378,3 DE FEBRERO,1378,PALERMO,COMUNA 14,-34.5662901074202,-58.4461486454429,4782-7251 // 4783-6554,,WWW.INAPL.GOV.AR,,,,,,,,,,1426,C1426BJN
1727,LIBRERIA,,BOHIO ANDALUZ,,,,,CORDOBA AV. 5217,CORDOBA AV.,5217,PALERMO,COMUNA 14,-34.5899852057675,-58.4364041144431,,,https://m.facebook.com/andaluzbohio,,,,,,,,,,1414,C1414BAK
540,CENTRO CULTURAL,,MORRIS,BAR,,,,VEGA. NICETO. CNEL. AV. 5642,VEGA. NICETO. CNEL. AV.,5642,PALERMO,COMUNA 14,-34.5864824716935,-58.4398187263633,5099-0990,LISTASMAXIM@GMAIL.COM,,,,,,,,,,,1414,C1414BFF
338,CENTRO CULTURAL,,CASA DE CULTURA Y POLITICA SOFIA YUSSEN - CASA SOFIA,,SI,,,FITZ ROY 1327,FITZ ROY,1327,PALERMO,COMUNA 14,-34.5873209727869,-58.4397893104058,2072-7875 / 6440-1914,RUNAKAY.KUDAW@GMAIL.COM ALFREDALESSIO@GMAIL.COM,http://casasofia.org.ar/,https://www.facebook.com/casaculturalsofia/,,https://www.instagram.com/casaculturalsofia/,,MECA,FIERAS,,,,1414,C1414CHQ
1189,ESPACIO ESCENICO,SALA DE TEATRO,VICEVERSA ARTE EN CONVIVENCIA,ESPACIO DE FORMACION,,,,GORRITI 5839,GORRITI,5839,PALERMO,COMUNA 14,-34.5829823,-58.4396915,4773-5125,ARTEVICEVERSATEATRO@GMAIL.COM,WWW.ARTEVICEVERSA.COM.AR,WWW.FACEBOOK.COM/VICEVERSA.ARTEENCONVIVENCIA/,,https://www.instagram.com/estudioviceversa/,,,,,,,1414,C1414BKI
808,ESPACIO DE EXHIBICION,GALERIA DE ARTE,PALERMO H,,,,,HONDURAS 5929,HONDURAS,5929,PALERMO,COMUNA 14,-34.5814944900452,-58.439614712781704,4774-5181//4773-0450,galeriadearte@sion.com,http://www.artgallerypalermoh.com.ar/,https://www.facebook.com/galeria.palermoh,,@galeriadearte_palermoh,,,,,,,1414,C1414BNK
328,CENTRO CULTURAL,,CANGREJOS CENTRO CULTURAL,"BAR, ESPACIO DE FORMACION",,,,Ciudad de la Paz 123,CIUDAD DE LA PAZ,123,PALERMO,COMUNA 14,-34.575756815454504,-58.4392594481835,,CANGREJOSHOUSE@GMAIL.COM,,https://www.facebook.com/encangrejoshouse/,,,,,,,,,1426,C1426AGA
995,ESPACIO DE FORMACION,CENTRO CULTURAL DEL PCB,CENTRO CULTURAL ANIBAL TROILO,,SI,,,GORRITI 5740,GORRITI,5740,PALERMO,COMUNA 14,-34.583802399999996,-58.4387705,4771-6292,CULTURALANIBALTROILO@HOTMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,,,,,,,,,,1414,C1414BKH
528,CENTRO CULTURAL,,LABORATORIO DE FESTIVAL,BAR,,,,GORRITI 5741,GORRITI,5741,PALERMO,COMUNA 14,-34.58381805905319,-58.438662227007,4775-6733 / 5512-0865,SALOMONEMARTIN@GMAIL.COM,,,,,,,,,,,1414,C1414BKG
55,BAR,CULTURAL,IL BALLO DEL MATTONE,,,,,GORRITI 5737,GORRITI,5737,PALERMO,COMUNA 14,-34.5838495525564,-58.438620126929905,4776-4247,ILBALLODELMATTONE@GMAIL.COM,WWW.ILBALLODELMATTONE.COM,,,,,,,,,,1414,C1414BKG
1158,ESPACIO ESCENICO,SALA DE TEATRO,ESPACIO POLONIA,"BAR, ESPACIO DE FORMACION",,,,FITZ ROY 1477,FITZ ROY,1477,PALERMO,COMUNA 14,-34.5860300792288,-58.4383786582834,3965-9549,POLONIATEATRO@YAHOO.COM,http://espaciopolonia.blogspot.com/,https://www.facebook.com/teatropolonia/,,,ESCENA,,,,,,1414,C1414CHS
800,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA UNION,,,,,COSTA RICA 5929,COSTA RICA,5929,PALERMO,COMUNA 14,-34.58000922074,-58.4379848777255,4775 2935,info@galeriaunion.com,https://galeriaunion.com/,,,@galeriaunion,,,,,,,1414,C1414BTK
427,CENTRO CULTURAL,,DRAGON,,,,,BONPLAND 1690,BONPLAND,1690,PALERMO,COMUNA 14,-34.5834781,-58.4375735,3392-6503,MADA.2014.BS@GMAIL.COM,,,,,,,,,,,1414,C1414CMT
795,ESPACIO DE EXHIBICION,GALERIA DE ARTE,ESPACIO MILO LOCKETT,,,,,"CABRERA, JOSE A. 5507","CABRERA, JOSE A.",5507,PALERMO,COMUNA 14,-34.586273595673,-58.4372881756677,6379-3701,VENTAS@MILOLOCKETT.COM.AR,https://www.tiendamilolockett.com.ar/,https://www.facebook.com/milolockett.ok,,,,,,,,,1414,C1414BHC
